ticker,company,sector,industry,country,market_cap,pe,ps,pb,p_free_cash_flow,dividend_yield,performance_half_year,price,bb,pe_rank,ps_rank,pb_rank,pfcf_rank,bby,shy,shy_rank,evebitda_rank,rank,ovr_rank
MCRI,Monarch Casino & Resort Inc.,Services,Resorts & Casinos,USA,298850000.0,17.78,1.56,1.58,63.58,0.0,-2.87,17.6,-1664000,42.58469259723965,61.15432873274781,56.58720200752823,8.48180677540778,0.5568010707712899,0.5568010707712899,46.273525721455464,50,265.08155583437895,32.622333751568384
MCRN,Milacron Holdings Corp.,Industrial Goods,Diversified Machinery,USA,1200000000.0,0.0,0.99,3.42,0.0,0.0,0.0,17.9,98.01756587202007,74.6047678795483,27.026348808030114,67.87954830614805,0.0,32.59723964868256,50,350.1254705144291,70.63989962358845
MCS,The Marcus Corporation,Services,Entertainment - Diversified,USA,523929999.99999994,21.83,1.07,1.52,0.0,2.21,-1.71,18.99,-3278000,31.994981179422837,72.24592220828106,57.91718946047679,68.1806775407779,0.6256560990972078,2.835656099097208,65.89711417816812,50,346.23588456712673,68.9585947302384
MCY,Mercury General Corporation,Financial,Property & Casualty Insurance,USA,2930000000.0,63.21,1.01,1.59,97.31,4.65,0.03,53.1,-8240000,7.1769134253450435,73.85194479297365,56.185696361355085,5.1944792973651195,0.2812286689419795,4.93122866894198,75.23212045169385,50,267.6411543287328,33.425345043914675
MD,"MEDNAX, Inc.",Healthcare,Specialized Health Services,USA,7730000000.0,24.39,2.98,3.43,18.98,0.0,14.2,82.19,559890000,27.27728983688833,43.061480552070265,26.95106649937265,32.14554579673777,-7.243078913324709,-7.243078913324709,3.4127979924717695,50,182.8481806775408,7.678795483061481
MDAS,"MedAssets, Inc.",Technology,Healthcare Information Services,USA,1260000000.0,0.0,1.68,2.76,11.33,0.0,5.58,21.02,10872000,97.91718946047678,58.89585947302384,33.87703889585947,43.11166875784191,-0.8628571428571428,-0.8628571428571428,17.465495608531995,50,301.26725219573405,49.309912170639905
MDC,MDC Holdings Inc.,Industrial Goods,Residential Construction,USA,1450000000.0,24.88,0.81,1.17,0.0,3.38,12.21,29.61,-916000,26.57465495608532,79.47302383939774,68.30614805520703,68.35633626097867,0.06317241379310345,3.4431724137931035,69.48557089084065,50,362.1957340025094,76.26097867001255
MDCA,MDC Partners Inc.,Services,Marketing Services,Canada,1020000000.0,0.0,0.82,0.0,10.19,4.15,-18.06,20.23,3370000,97.76662484316185,79.39774153074028,97.26474278544542,44.742785445420324,-0.3303921568627451,3.819607843137255,71.36762860727728,50,440.5395232120452,97.2396486825596
MDCO,The Medicines Company,Healthcare,Drugs - Generic,USA,2069999999.9999998,0.0,3.56,2.1,0.0,0.0,8.71,30.94,-18669000,97.71643663739022,37.76662484316186,44.868255959849435,68.43161856963613,0.9018840579710147,0.9018840579710147,50.464240903387704,50,349.24717691342533,70.26348808030113
MDLY,Medley Management Inc.,Financial,Asset Management,USA,242270000.0,0.0,3.22,0.0,0.0,9.69,-18.45,8.26,-66384000,97.69134253450439,40.777917189460474,97.28983688833124,68.45671267252196,27.40083378049284,37.09083378049284,97.96737766624844,50,452.18318695106655,98.29360100376412
MDLZ,"Mondelez International, Inc.",Consumer Goods,Confectioners,USA,69610000000.0,34.02,2.14,2.85,110.14,1.57,17.72,43.2,3112000000,16.98870765370138,52.446675031367626,32.82308657465496,4.441656210790464,-4.47062203706364,-2.9006220370636395,10.439146800501883,50,167.13927227101632,4.868255959849435
MDM,Mountain Province Diamonds Inc.,Basic Materials,Nonmetallic Mineral Mining,Canada,518280000.0,0.0,0.0,1.65,0.0,0.0,-5.52,3.25,0,97.64115432873275,99.69887076537015,54.55457967377666,68.50690087829359,-0.0,0.0,33.324968632371395,50,403.7264742785445,92.59723964868256
MDP,Meredith Corporation,Services,Publishing - Periodicals,USA,1950000000.0,14.14,1.23,2.0,24.68,4.28,-20.6,42.71,12909000,53.85194479297365,68.2810539523212,46.87578419071518,25.294855708908408,-0.662,3.6180000000000003,70.31367628607276,50,314.61731493099126,55.33249686323713
MDR,McDermott International Inc.,Basic Materials,Oil & Gas Equipment & Services,USA,891060000.0,0.0,0.32,0.59,0.0,0.0,45.7,3.73,274537000,97.5909661229611,93.42534504391467,89.23462986198244,68.78293601003764,-30.81015868740601,-30.81015868740601,0.2258469259723965,50,399.2597239648683,91.56838143036387
MDRX,"Allscripts Healthcare Solutions, Inc.",Technology,Application Software,USA,2550000000.0,0.0,1.86,1.77,28.1,0.0,7.3,13.52,-101236000,97.21455457967377,55.90966122961104,51.66875784190715,22.685069008782936,3.9700392156862745,3.9700392156862745,72.09535759096613,50,349.57340025094106,70.43914680050189
MDSO,"Medidata Solutions, Inc.",Technology,Healthcare Information Services,USA,2770000000.0,385.31,7.57,9.31,44.39,0.0,7.44,50.09,3184000,0.9284818067754078,19.573400250941027,6.85069008782936,13.174404015056462,-0.11494584837545127,-0.11494584837545127,22.208281053952323,50,112.73525721455458,0.301129234629862
MDT,Medtronic plc,Healthcare,Medical Appliances & Equipment,USA,105030000000.0,27.71,5.18,1.99,35.08,2.05,-5.44,74.27,1271000000,22.710163111668756,27.55332496863237,47.17691342534505,17.41530740276035,-1.2101304389222127,0.8398695610777871,49.63613550815558,50,214.49184441656212,15.633626097867001
MDU,MDU Resources Group Inc.,Industrial Goods,General Building Materials,USA,3450000000.0,0.0,0.78,1.36,0.0,4.12,-21.09,17.71,-126191000,97.18946047678796,80.62735257214555,62.534504391468005,68.90840652446674,3.657710144927536,7.777710144927536,83.91468005018821,50,443.1744040150565,97.64115432873275
MDVN,"Medivation, Inc.",Healthcare,Biotechnology,USA,7470000000.0,29.12,9.57,13.73,31.28,0.0,-19.23,91.43,-36166000,21.25470514429109,16.762860727728985,3.7139272271016313,20.125470514429107,0.48414993306559573,0.48414993306559573,45.29485570890841,50,157.1518193224592,3.4629861982434127
MDXG,"MiMedx Group, Inc.",Healthcare,Medical Appliances & Equipment,USA,997620000.0,61.07,6.25,10.41,48.9,0.0,-4.58,9.16,13024000,7.528230865746549,22.785445420326223,5.846925972396487,11.64366373902133,-1.3055071069144564,-1.3055071069144564,15.708908406524467,50,113.51317440401505,0.32622333751568383
MED,Medifast Inc.,Services,"Specialty Retail, Other",USA,331630000.0,17.92,1.2,3.77,15.35,0.0,-15.55,27.59,19668000,42.082810539523216,69.05897114178168,24.090338770388957,37.36511919698871,-5.930705907185719,-5.930705907185719,4.893350062735257,50,227.49058971141784,19.59849435382685
MEG,"Media General, Inc.",Services,Broadcasting - TV,USA,1530000000.0,31.47,1.54,1.04,0.0,0.0,-28.64,11.96,0,19.347553324968633,61.831869510664994,73.07402760351317,69.28481806775407,-0.0,0.0,33.626097867001256,50,307.1643663739021,52.271016311166875
MEI,"Methode Electronics, Inc.",Technology,Diversified Electronics,USA,966670000.0,9.81,1.1,2.13,11.16,1.43,-35.31,25.2,-4000000,64.11543287327478,71.29234629861982,44.54203262233375,43.312421580928486,0.4137916765804256,1.8437916765804254,58.94604767879549,50,332.20828105395236,63.3375156838143
MELI,"Mercadolibre, Inc.",Services,Catalog & Mail Order Houses,Argentina,4700000000.0,53.0,7.69,13.66,32.92,0.38,-18.89,106.54,2714000,9.159347553324968,19.422835633626097,3.7892095357590962,18.971141781681304,-0.05774468085106384,0.3222553191489362,42.710163111668756,50,144.05269761606021,2.208281053952321
MEMP,Memorial Production Partners LP,Basic Materials,Independent Oil & Gas,USA,456670000.0,550.0,0.99,0.55,0.0,40.0,-65.57,5.5,-541334000,0.5771643663739021,74.57967377666247,89.78670012547052,69.3099121706399,118.53942671951299,158.539426719513,99.94981179422837,50,384.2032622333752,87.42785445420326
MEN,"BlackRock MuniEnhanced Fund, Inc.",Financial,Closed-End Fund - Debt,USA,334960000.0,10.69,12.8,0.92,0.0,6.44,1.68,11.33,0,62.38393977415308,12.622333751568382,77.28983688833124,69.43538268506902,-0.0,6.44,80.67754077791719,50,352.4090338770389,71.24215809284819
MENT,Mentor Graphics Corp.,Technology,Technical & System Software,USA,2910000000.0,21.05,2.3,2.29,23.75,0.88,0.24,25.05,-6356000,33.87703889585947,50.03764115432874,41.555834378920956,26.474278544542035,0.21841924398625429,1.0984192439862543,52.973651191969886,50,254.91844416562108,28.5069008782936
MEOH,Methanex Corporation,Basic Materials,Specialty Chemicals,Canada,3580000000.0,12.5,1.34,2.06,0.0,2.78,-22.39,39.5,0,58.21831869510665,65.67126725219573,45.42032622333751,69.63613550815559,-0.0,2.78,65.64617314930992,50,354.5922208281054,72.1706398996236
MEP,"Midcoast Energy Partners, L.P.",Basic Materials,Independent Oil & Gas,USA,492310000.0,0.0,0.11,0.3,0.0,13.21,-25.42,10.67,239700000,96.88833124215809,97.49058971141781,91.74404015056462,69.71141781681305,-48.688834271089355,-35.478834271089355,0.12547051442910914,50,405.95984943538264,92.92346298619825
MERC,Mercer International Inc.,Consumer Goods,Paper & Paper Products,Canada,688970000.0,5.68,0.62,1.76,7.74,4.31,-23.66,10.68,83000,71.09159347553326,84.96863237139273,51.91969887076537,47.65370138017566,-0.012046968663367056,4.2979530313366325,73.3249686323714,50,378.9585947302384,85.14429109159347
MET,"MetLife, Inc.",Financial,Life Insurance,USA,55340000000.0,8.38,0.76,0.8,4.25,3.03,-1.2,49.55,443000000,67.40276035131744,80.95357590966124,84.46675031367629,50.414052697616064,-0.8005059631369715,2.229494036863028,62.03262233375156,50,395.2697616060226,90.63989962358846
METR,"Metro Bancorp, Inc.",Financial,Regional - Northeast Banks,USA,413180000.0,20.31,3.76,1.56,12.6,0.95,15.9,29.45,6450000,35.68381430363864,36.4366373902133,57.1392722710163,41.22961104140527,-1.5610629749745875,-0.6110629749745875,18.695106649937266,50,239.18444165621077,22.910915934755334
MFA,"MFA Financial, Inc.",Financial,REIT - Diversified,USA,2700000000.0,8.9,5.08,0.86,0.0,10.96,-3.16,7.3,-19416000,66.17314930991218,28.10539523212045,80.82810539523211,69.73651191969887,0.719111111111111,11.679111111111112,89.10915934755333,50,383.9523212045169,87.30238393977416
MFC,Manulife Financial Corporation,Financial,Life Insurance,Canada,30670000000.0,13.27,0.91,1.13,3.69,3.35,-8.65,15.53,0,56.33626097867002,76.96361355081555,69.56085319949811,50.76537013801756,-0.0,3.35,68.90840652446674,50,372.534504391468,81.3801756587202
MFG,"Mizuho Financial Group, Inc.",Financial,Foreign Regional Banks,Japan,48280000000.0,10.0,2.07,0.73,0.0,3.08,5.98,3.9,0,63.76411543287327,53.29987452948557,86.70012547051444,70.01254705144291,-0.0,3.08,67.50313676286072,50,391.27979924717687,89.58594730238394
MFL,BlackRock MuniHoldings Investment Quality Fund,Financial,Closed-End Fund - Debt,USA,532360000.0,6.83,12.56,0.9,0.0,6.11,0.98,14.08,0,69.81179422835633,13.099121706398996,78.59473023839398,70.1129234629862,-0.0,6.11,79.12170639899624,50,360.7402760351318,75.48306148055207
MFLX,"Multi-Fineline Electronix, Inc.",Technology,Printed Circuit Boards,USA,433850000.0,10.29,0.63,1.24,8.68,0.0,-3.1,17.81,-35000,63.26223337515684,84.66750313676286,66.12296110414053,46.77540777917189,0.00806730436786908,0.00806730436786908,35.88456712672522,50,346.71267252195736,69.05897114178168
MFM,MFS Municipal Income Trust,Financial,Closed-End Fund - Debt,USA,260320000.0,8.54,11.65,0.86,0.0,6.33,-2.04,6.32,0,67.05144291091594,14.303638644918445,81.40526976160602,70.2383939774153,-0.0,6.33,80.15056461731493,50,363.1493099121707,76.81304893350062
MFRM,Mattress Firm Holding Corp.,Services,"Specialty Retail, Other",USA,2109999999.9999998,49.51,1.04,4.58,64.67,0.0,0.67,59.91,-5983000,9.962358845671266,73.17440401505647,18.49435382685069,8.306148055207025,0.2835545023696683,0.2835545023696683,41.88205771643664,50,201.81932245922206,12.496863237139271
MG,"Mistras Group, Inc.",Services,Security & Protection Services,USA,426920000.0,27.04,0.6,1.76,13.86,0.0,-23.67,14.87,-634000,23.513174404015054,85.44542032622334,51.819322459222086,39.623588456712675,0.1485055748149536,0.1485055748149536,39.39774153074028,50,289.7992471769134,43.16185696361355
MGA,Magna International Inc.,Services,Auto Parts Wholesale,Canada,19980000000.0,10.34,0.59,2.2,46.57,1.81,-5.44,48.6,0,63.13676286072772,85.64617314930992,43.412797992471766,12.521957340025095,-0.0,1.81,58.54454203262234,50,313.2622333751569,54.85570890840652
MGEE,MGE Energy Inc.,Utilities,Diversified Utilities,USA,1360000000.0,19.33,2.37,2.03,0.0,2.88,-8.74,39.24,0,37.992471769134255,49.03387703889586,46.12296110414052,70.63989962358845,-0.0,2.88,66.39899623588457,50,320.18820577164365,57.66624843161857
MGI,Moneygram International Inc.,Financial,Credit Services,USA,473840000.0,0.0,0.34,0.0,0.0,0.0,4.22,8.9,16700000,95.30740276035132,92.72271016311167,97.39021329987453,70.69008782936011,-3.5243964207327365,-3.5243964207327365,9.18444165621079,50,415.29485570890836,94.15307402760351
MGIC,Magic Software Enterprises Ltd.,Technology,Application Software,Israel,283930000.0,17.97,1.73,1.52,48.95,2.54,-7.57,6.29,0,41.957340025094105,57.74153074027603,57.94228356336261,11.618569636135508,-0.0,2.54,64.24090338770388,50,283.5006273525721,39.94981179422836
MGLN,"Magellan Health, Inc.",Healthcare,Health Care Plans,USA,1540000000.0,25.24,0.38,1.27,12.98,0.0,-9.2,57.05,133095000,25.99749058971142,91.96988707653702,65.26976160602258,40.8030112923463,-8.642532467532467,-8.642532467532467,2.4592220828105393,50,276.49937264742783,37.03889585947302
MGM,MGM Resorts International,Services,Resorts & Casinos,USA,11590000000.0,0.0,1.21,1.95,0.0,0.0,-8.69,20.59,0,95.00627352572145,68.78293601003764,47.82936010037641,71.0163111668758,-0.0,0.0,34.37892095357591,50,367.0138017565872,78.74529485570892
MGNX,"MacroGenics, Inc.",Healthcare,Biotechnology,USA,961700000.0,0.0,9.44,3.99,0.0,0.0,-19.95,28.12,-63519000,94.73023839397742,17.089084065244666,22.107904642409036,71.29234629861982,6.604866382447749,6.604866382447749,81.2547051442911,50,336.474278544542,65.09410288582184
MGPI,MGP Ingredients Inc.,Consumer Goods,Processed & Packaged Goods,USA,249290000.0,10.44,0.79,2.26,20.77,0.43,-6.75,14.1,301000,62.936010037641154,80.05018820577165,42.007528230865745,29.836888331242157,-0.1207429098640138,0.3092570901359862,42.38393977415307,50,307.21455457967375,52.32120451693852
MGRC,McGrath Rentcorp,Services,Rental & Leasing Services,USA,638280000.0,15.08,1.55,1.51,0.0,4.04,-20.43,24.73,247000,51.267252195734,61.45545796737767,58.29360100376412,71.39272271016311,-0.038697750203672374,4.0013022497963275,72.27101631116687,50,364.68005018820577,77.51568381430364
MGU,Macquarie Global Infrastructure Total Return Fund Inc.,Financial,Closed-End Fund - Foreign,USA,269850000.0,4.32,14.39,0.76,0.0,4.99,-12.09,21.64,0,72.12045169385195,10.765370138017566,86.0978670012547,71.6185696361355,-0.0,4.99,75.43287327478043,50,366.0351317440402,78.36888331242157
MHD,"BlackRock MuniHoldings Fund, Inc.",Financial,Closed-End Fund - Debt,USA,228620000.0,8.94,12.52,0.92,0.0,6.55,-3.81,16.18,0,66.09786700125471,13.199498117942285,77.2396486825596,71.64366373902133,-0.0,6.55,80.95357590966124,50,359.1342534504392,74.75533249686323
MHFI,"McGraw Hill Financial, Inc.",Services,Business Services,USA,26290000000.0,0.0,5.09,34.58,0.0,1.37,-7.06,96.48,141000000,94.50439146800502,27.95483061480552,1.3048933500627353,71.74404015056462,-0.5363255990871053,0.8336744009128948,49.56085319949812,50,295.069008782936,46.223337515683816
MHG,Marine Harvest ASA,Consumer Goods,Farm Products,Norway,5250000000.0,72.87,1.64,2.4,0.0,5.75,-6.27,11.66,0,5.746549560853199,59.799247176913426,39.72396486825596,71.79422835633626,-0.0,5.75,77.8168130489335,50,304.88080301129236,51.21706398996236
MHI,Pioneer Municipal High Income Trust,Financial,Closed-End Fund - Debt,USA,277880000.0,11.53,11.73,0.92,0.0,6.87,-12.31,12.22,0,60.52697616060227,14.228356336260978,77.21455457967377,71.86951066499373,-0.0,6.87,82.10790464240904,50,355.9473023839398,72.7728983688833
MHK,Mohawk Industries Inc.,Consumer Goods,Home Furnishings & Fixtures,USA,14800000000.0,29.01,1.88,3.18,50.77,0.0,9.24,200.18,0,21.329987452948558,55.784190715181936,29.36010037641154,11.292346298619824,-0.0,0.0,34.45420326223337,50,202.2208281053952,12.59723964868256
MHLD,"Maiden Holdings, Ltd.",Financial,Property & Casualty Insurance,Bermuda,1140000000.0,11.6,0.45,1.26,1.51,3.34,8.06,15.55,-2892000,60.22584692597239,89.96235884567126,65.49560853199499,51.819322459222086,0.2536842105263158,3.5936842105263156,70.2383939774153,50,387.741530740276,88.48180677540778
MHN,"BlackRock MuniHoldings New York Quality Fund, Inc.",Financial,Closed-End Fund - Debt,USA,429910000.0,8.08,13.3,0.92,0.0,5.79,1.02,13.81,0,67.75407779171894,11.668757841907151,77.18946047678796,72.22082810539523,-0.0,5.79,77.94228356336261,50,356.77540777917187,73.14930991217064
MHO,"M/I Homes, Inc.",Industrial Goods,Residential Construction,USA,632410000.0,17.77,0.49,1.22,0.0,0.0,20.54,25.76,-824000,42.659974905897116,88.95859473023839,67.00125470514429,52.0702634880803,0.13029521987318352,0.13029521987318352,39.046424090338775,50,339.73651191969884,66.49937264742786
MHY,Western Asset Managed High Income Fund Inc.,Financial,Closed-End Fund - Debt,USA,216330000.0,0.0,9.84,0.78,0.0,8.95,-8.09,4.58,0,94.3789209535759,16.386449184441656,85.19447929736512,72.54705144291091,-0.0,8.95,85.84692597239648,50,404.3538268506901,92.69761606022585
MIC,Macquarie Infrastructure Corporation,Services,"Air Services, Other",USA,6030000000.0,6.25,3.73,1.92,0.0,5.86,-1.38,75.72,-1211456000,70.48933500627352,36.71267252195734,48.35633626097867,72.64742785445421,20.090480928689882,25.95048092868988,96.36135508155583,50,374.56712672521957,82.58469259723965
MIDD,Middleby Corp.,Industrial Goods,Diversified Machinery,USA,6470000000.0,31.53,3.85,5.87,24.59,0.0,5.13,112.88,4836000,19.196988707653702,35.834378920953576,13.14930991217064,25.345043914680048,-0.07474497681607419,-0.07474497681607419,22.48431618569636,50,166.01003764115433,4.592220828105395
MIK,"The Michaels Companies, Inc.",Services,"Specialty Retail, Other",USA,4910000000.0,23.83,1.03,0.0,16.6,0.0,-15.33,23.59,-460341000,28.155583437892094,73.37515683814304,97.44040150564616,35.93475533249686,9.375580448065172,9.375580448065172,86.42409033877038,50,371.32998745294856,80.75282308657465
MIL,MFC Industrial Ltd.,Basic Materials,Industrial Metals & Minerals,Canada,206940000.0,109.33,0.14,0.32,0.0,7.32,-25.45,3.28,0,3.5131744040150563,97.2396486825596,91.51819322459222,72.89836888331243,-0.0,7.32,82.96110414052697,50,398.1304893350063,91.31744040150565
MIN,MFS Intermediate Income Trust,Financial,Closed-End Fund - Debt,USA,533039999.99999994,34.77,27.15,0.86,0.0,2.43,-3.07,4.52,0,16.537013801756586,7.854454203262233,81.65621079046424,72.94855708908406,-0.0,2.43,63.5633626097867,50,292.55959849435385,44.5922208281054
